customer_id,first_purchase_date,last_purchase_date,total_orders,total_spent,avg_order_value,days_since_first_purchase,days_since_last_purchase,product_categories,num_categories,acquisition_source,campaign_type,acquisition_cost,email_engagement_rate,return_rate,customer_segment,actual_clv
CUST_00751,2024-09-20,2025-10-31,7,327.82,48.48,482,76,"[""Food & Beverage"", ""Toys"", ""Fashion"", ""Home & Garden""]",4,Email,None,7.51,0.365,0.084,Growth-Potential,483.19
CUST_00752,2024-06-07,2025-12-13,5,414.69,87.84,587,33,"[""Sports"", ""Books"", ""Fashion""]",3,Google Ads,Retargeting,35.24,0.427,0.109,Growth-Potential,685.94
CUST_00753,2024-06-14,2025-11-24,7,380.07,57.42,580,52,"[""Sports"", ""Fashion"", ""Food & Beverage"", ""Electronics"", ""Home & Garden""]",5,Organic,None,2.54,0.497,0.12,Growth-Potential,566.81
CUST_00754,2025-01-02,2025-08-29,3,119.41,41.34,378,139,"[""Home & Garden"", ""Toys"", ""Sports""]",3,Google Ads,Retargeting,44.2,0.186,0.134,Low-CLV,118.55
CUST_00755,2024-09-01,2025-12-12,7,884.21,120.79,501,34,"[""Food & Beverage"", ""Beauty"", ""Sports""]",3,Meta Ads,Prospecting,55.78,0.337,0.081,Growth-Potential,1706.67
CUST_00756,2024-02-18,2025-04-26,3,136.05,46.95,697,264,"[""Fashion"", ""Toys"", ""Electronics""]",3,Meta Ads,Brand,38.53,0.222,0.173,Low-CLV,133.15
CUST_00757,2024-09-22,2025-12-02,8,757.12,86.36,480,44,"[""Beauty""]",1,Meta Ads,Retargeting,56.29,0.476,0.115,Growth-Potential,1352.72
CUST_00758,2025-09-06,2025-09-06,1,40.62,40.32,131,131,"[""Fashion""]",1,Direct,None,0.58,0.018,0.146,Low-CLV,35.69
CUST_00759,2024-11-18,2025-12-27,11,1181.22,100.15,423,19,"[""Food & Beverage"", ""Electronics""]",2,Meta Ads,Retargeting,33.32,0.765,0.052,High-CLV,2957.18
CUST_00760,2025-11-06,2025-11-23,7,412.68,62.07,70,53,"[""Sports"", ""Books"", ""Beauty"", ""Electronics"", ""Fashion""]",5,Meta Ads,Brand,29.36,0.403,0.101,Growth-Potential,656.19
CUST_00761,2025-12-05,2025-12-05,2,92.16,46.61,41,41,"[""Beauty""]",1,Email,None,8.1,0.054,0.252,Low-CLV,102.44
CUST_00762,2024-11-18,2025-12-05,6,398.6,68.86,423,41,"[""Home & Garden"", ""Sports""]",2,Meta Ads,Retargeting,29.66,0.507,0.097,Growth-Potential,689.61
CUST_00763,2024-10-17,2025-12-02,5,488.76,91.25,455,44,"[""Books"", ""Food & Beverage"", ""Home & Garden""]",3,Meta Ads,Prospecting,29.19,0.515,0.128,Growth-Potential,910.75
CUST_00764,2025-03-04,2025-12-24,6,428.46,67.3,317,22,"[""Electronics"", ""Toys"", ""Books""]",3,Referral,None,3.31,0.367,0.126,Growth-Potential,583.46
CUST_00765,2024-12-14,2025-10-21,8,648.92,76.56,397,86,"[""Sports"", ""Electronics"", ""Toys"", ""Fashion""]",4,Email,None,7.78,0.329,0.129,Growth-Potential,861.98
CUST_00766,2025-11-21,2025-11-21,3,114.93,34.91,55,55,"[""Electronics""]",1,Google Ads,Prospecting,33.8,0.291,0.109,Low-CLV,121.35
CUST_00767,2024-12-13,2025-11-09,4,228.8,56.19,398,67,"[""Food & Beverage""]",1,Google Ads,Brand,48.64,0.254,0.125,Growth-Potential,319.45
CUST_00768,2024-06-07,2025-12-23,4,388.86,99.99,587,23,"[""Home & Garden"", ""Food & Beverage""]",2,Direct,None,2.3,0.527,0.119,Growth-Potential,612.32
CUST_00769,2024-02-08,2025-12-14,7,858.21,124.41,707,32,"[""Electronics""]",1,Direct,None,2.56,0.304,0.11,Growth-Potential,1656.68
CUST_00770,2024-12-15,2025-12-20,18,4539.2,248.46,396,26,"[""Fashion""]",1,Email,None,8.24,0.932,0.071,High-CLV,17922.83
CUST_00771,2025-05-09,2025-12-07,8,708.01,89.74,251,39,"[""Books"", ""Electronics""]",2,Meta Ads,Retargeting,40.89,0.541,0.107,Growth-Potential,952.51
CUST_00772,2024-02-06,2025-11-10,8,717.64,87.54,709,66,"[""Books"", ""Beauty""]",2,Google Ads,Prospecting,62.78,0.528,0.093,Growth-Potential,947.57
CUST_00773,2025-08-26,2025-11-16,8,480.39,56.94,142,60,"[""Electronics""]",1,Meta Ads,Prospecting,57.5,0.383,0.117,Growth-Potential,781.47
CUST_00774,2024-12-03,2025-12-16,9,1546.03,182.68,408,30,"[""Beauty"", ""Toys""]",2,Meta Ads,Retargeting,21.18,0.93,0.033,High-CLV,4190.81
CUST_00775,2024-08-16,2025-05-06,2,47.8,24.39,517,254,"[""Fashion""]",1,Meta Ads,Retargeting,37.8,0.284,0.105,Low-CLV,56.77
CUST_00776,2025-05-30,2025-11-16,6,271.6,48.05,230,60,"[""Food & Beverage"", ""Home & Garden"", ""Sports""]",3,Meta Ads,Brand,35.56,0.503,0.062,Growth-Potential,350.25
CUST_00777,2024-11-28,2025-12-19,18,2775.19,144.15,413,27,"[""Toys""]",1,Meta Ads,Brand,15.71,0.886,0.035,High-CLV,10412.19
CUST_00778,2024-09-26,2025-08-18,3,111.08,36.89,476,150,"[""Electronics""]",1,Meta Ads,Retargeting,24.44,0.097,0.128,Low-CLV,115.35
CUST_00779,2024-07-10,2025-12-09,4,346.89,82.72,554,37,"[""Books"", ""Electronics""]",2,Direct,None,0.15,0.366,0.066,Growth-Potential,634.55
CUST_00780,2024-12-09,2025-12-28,5,452.45,83.96,402,18,"[""Electronics"", ""Sports"", ""Beauty"", ""Toys""]",4,Meta Ads,Prospecting,22.64,0.564,0.077,Growth-Potential,804.46
CUST_00781,2024-05-10,2025-12-30,16,4755.91,277.48,615,16,"[""Electronics"", ""Home & Garden"", ""Beauty"", ""Books"", ""Toys""]",5,Google Ads,Prospecting,52.82,0.541,0.079,High-CLV,10731.22
CUST_00782,2025-08-22,2025-12-06,6,461.02,82.98,146,40,"[""Fashion"", ""Books""]",2,Organic,None,2.02,0.239,0.099,Growth-Potential,588.18
CUST_00783,2024-11-19,2025-06-01,1,32.14,32.01,422,228,"[""Books""]",1,Google Ads,Retargeting,53.06,0.075,0.246,Low-CLV,31.14
CUST_00784,2024-03-05,2025-12-06,8,282.94,34.44,681,40,"[""Home & Garden"", ""Beauty""]",2,Direct,None,2.86,0.562,0.089,Growth-Potential,412.53
CUST_00785,2025-03-06,2025-11-04,4,205.72,53.99,315,72,"[""Books"", ""Home & Garden"", ""Fashion""]",3,Google Ads,Brand,60.35,0.548,0.147,Growth-Potential,288.88
CUST_00786,2025-06-30,2025-11-28,6,503.27,85.13,199,48,"[""Fashion"", ""Food & Beverage""]",2,Meta Ads,Brand,52.35,0.239,0.136,Growth-Potential,996.51
CUST_00787,2025-08-04,2026-01-12,14,1319.64,88.59,164,3,"[""Beauty"", ""Fashion"", ""Books"", ""Toys"", ""Electronics""]",5,Organic,None,3.72,0.656,0.042,High-CLV,3163.64
CUST_00788,2025-07-14,2025-11-15,8,405.44,46.52,185,61,"[""Fashion"", ""Books""]",2,Google Ads,Retargeting,51.72,0.544,0.103,Growth-Potential,540.25
CUST_00789,2025-10-01,2025-11-07,8,911.09,104.31,106,69,"[""Toys"", ""Sports"", ""Beauty""]",3,Organic,None,2.34,0.486,0.104,Growth-Potential,1744.73
CUST_00790,2024-11-30,2026-01-08,14,1062.22,83.07,411,7,"[""Home & Garden"", ""Beauty""]",2,Direct,None,3.82,0.613,0.049,High-CLV,3871.67
CUST_00791,2025-09-12,2025-09-12,1,36.95,40.42,125,125,"[""Home & Garden""]",1,Referral,None,0.62,0.048,0.184,Low-CLV,42.75
CUST_00792,2024-12-16,2025-12-30,7,297.45,44.16,395,16,"[""Food & Beverage"", ""Fashion"", ""Books"", ""Beauty"", ""Home & Garden""]",5,Meta Ads,Brand,39.36,0.377,0.117,Growth-Potential,552.6
CUST_00793,2024-12-30,2025-11-27,3,140.61,43.47,381,49,"[""Home & Garden"", ""Books""]",2,Meta Ads,Retargeting,50.75,0.592,0.141,Growth-Potential,246.51
CUST_00794,2025-09-20,2025-11-15,3,291.05,93.92,117,61,"[""Toys"", ""Electronics""]",2,Direct,None,4.33,0.235,0.123,Growth-Potential,497.83
CUST_00795,2024-12-17,2025-11-08,7,858.67,111.86,394,68,"[""Beauty"", ""Sports"", ""Food & Beverage"", ""Fashion""]",4,Meta Ads,Prospecting,44.95,0.562,0.114,Growth-Potential,1436.44
CUST_00796,2025-06-30,2025-12-18,20,3409.54,167.08,199,28,"[""Fashion""]",1,Google Ads,Brand,58.2,0.877,0.036,High-CLV,7620.14
CUST_00797,2024-02-25,2025-11-17,7,808.43,107.89,690,59,"[""Toys""]",1,Google Ads,Brand,51.41,0.442,0.132,Growth-Potential,1496.02
CUST_00798,2025-10-22,2025-11-19,7,710.33,103.29,85,57,"[""Books"", ""Toys"", ""Food & Beverage""]",3,Meta Ads,Retargeting,58.81,0.286,0.068,Growth-Potential,1047.91
CUST_00799,2025-10-27,2025-11-28,5,478.38,90.76,80,48,"[""Books"", ""Toys"", ""Fashion"", ""Beauty""]",4,Google Ads,Retargeting,36.69,0.33,0.12,Growth-Potential,901.9
CUST_00800,2024-11-24,2025-12-19,7,742.81,110.24,417,27,"[""Beauty"", ""Home & Garden"", ""Books"", ""Food & Beverage""]",4,Google Ads,Prospecting,60.29,0.586,0.082,Growth-Potential,1099.71
CUST_00801,2025-09-02,2025-09-02,1,63.81,63.05,135,135,"[""Toys""]",1,Direct,None,0.38,0.097,0.122,Low-CLV,66.83
CUST_00802,2024-06-13,2025-12-23,24,5607.92,238.59,581,23,"[""Sports""]",1,Organic,None,4.85,0.798,0.07,High-CLV,18095.86
CUST_00803,2025-11-29,2025-11-29,3,240.76,75.24,47,47,"[""Beauty""]",1,Referral,None,4.06,0.216,0.105,Growth-Potential,373.73
CUST_00804,2025-04-09,2026-01-01,14,1758.36,123.91,281,14,"[""Toys"", ""Books"", ""Sports"", ""Beauty"", ""Home & Garden""]",5,Google Ads,Brand,69.1,0.509,0.053,High-CLV,6002.15
CUST_00805,2024-09-12,2025-06-06,2,76.68,35.12,490,223,"[""Home & Garden""]",1,Meta Ads,Brand,56.29,0.109,0.285,Low-CLV,64.31
CUST_00806,2025-09-25,2025-09-25,3,130.98,42.43,112,112,"[""Sports"", ""Food & Beverage""]",2,Google Ads,Prospecting,43.01,0.094,0.261,Low-CLV,148.62
CUST_00807,2025-08-11,2025-11-04,6,514.12,79.4,157,72,"[""Fashion"", ""Books""]",2,Google Ads,Brand,67.74,0.581,0.067,Growth-Potential,762.71
CUST_00808,2025-06-01,2025-11-06,4,521.73,138.31,228,70,"[""Books"", ""Fashion"", ""Sports""]",3,Google Ads,Brand,45.4,0.491,0.121,Growth-Potential,959.32
CUST_00809,2024-01-22,2025-12-25,8,726.46,86.08,724,21,"[""Toys"", ""Books"", ""Fashion"", ""Food & Beverage"", ""Sports""]",5,Meta Ads,Prospecting,49.82,0.473,0.081,Growth-Potential,1441.17
CUST_00810,2024-12-20,2025-10-02,1,25.33,24.96,391,105,"[""Toys""]",1,Organic,None,2.37,0.279,0.246,Low-CLV,24.13
CUST_00811,2024-09-30,2025-03-06,1,20.42,20.83,472,315,"[""Books""]",1,Meta Ads,Brand,19.23,0.107,0.241,Low-CLV,20.03
CUST_00812,2024-04-22,2025-12-10,6,321.0,53.19,633,36,"[""Electronics"", ""Toys"", ""Sports""]",3,Meta Ads,Retargeting,53.67,0.423,0.118,Growth-Potential,529.87
CUST_00813,2025-01-03,2025-09-28,1,54.02,52.96,377,109,"[""Home & Garden""]",1,Google Ads,Retargeting,42.26,0.149,0.207,Low-CLV,60.81
CUST_00814,2024-11-30,2025-11-24,6,586.08,104.35,411,52,"[""Beauty"", ""Sports"", ""Fashion"", ""Toys""]",4,Google Ads,Prospecting,66.89,0.517,0.062,Growth-Potential,1134.65
CUST_00815,2025-11-30,2025-11-30,3,145.47,49.83,46,46,"[""Toys""]",1,Meta Ads,Retargeting,17.64,0.235,0.289,Low-CLV,118.8
CUST_00816,2025-09-12,2025-09-27,2,90.44,43.86,125,110,"[""Beauty"", ""Home & Garden""]",2,Organic,None,2.24,0.273,0.242,Low-CLV,83.94
CUST_00817,2024-02-09,2025-12-30,25,3528.5,141.59,706,16,"[""Electronics"", ""Sports"", ""Food & Beverage""]",3,Google Ads,Retargeting,24.46,0.696,0.016,High-CLV,8384.27
CUST_00818,2024-03-05,2025-02-16,3,132.19,45.87,681,333,"[""Toys""]",1,Meta Ads,Brand,38.58,0.163,0.228,Low-CLV,144.8
CUST_00819,2025-04-28,2026-01-09,16,3108.59,212.43,262,6,"[""Electronics"", ""Food & Beverage"", ""Beauty"", ""Fashion"", ""Toys""]",5,Meta Ads,Prospecting,15.21,0.52,0.025,High-CLV,11963.8
CUST_00820,2025-02-18,2025-12-02,8,1036.31,132.13,331,44,"[""Sports"", ""Beauty""]",2,Meta Ads,Brand,46.96,0.332,0.068,Growth-Potential,1807.65
CUST_00821,2024-10-21,2025-04-21,2,53.56,27.25,451,269,"[""Sports"", ""Food & Beverage""]",2,Meta Ads,Prospecting,46.16,0.264,0.247,Low-CLV,43.07
CUST_00822,2024-05-12,2026-01-11,19,2242.74,118.31,613,4,"[""Sports"", ""Books""]",2,Meta Ads,Retargeting,46.28,0.81,0.015,High-CLV,7692.7
CUST_00823,2024-05-17,2025-11-11,4,299.56,74.08,608,65,"[""Food & Beverage""]",1,Google Ads,Prospecting,25.57,0.428,0.061,Growth-Potential,474.22
CUST_00824,2024-09-19,2026-01-01,17,1880.95,105.61,483,14,"[""Beauty"", ""Toys"", ""Fashion"", ""Home & Garden"", ""Electronics""]",5,Google Ads,Prospecting,67.43,0.843,0.066,High-CLV,5901.67
CUST_00825,2025-11-05,2025-12-24,4,471.87,108.29,71,22,"[""Beauty"", ""Home & Garden""]",2,Google Ads,Prospecting,41.94,0.34,0.07,Growth-Potential,814.64
CUST_00826,2024-06-28,2025-09-04,1,58.06,63.71,566,133,"[""Electronics""]",1,Email,None,3.36,0.18,0.158,Low-CLV,60.81
CUST_00827,2024-01-22,2025-05-05,2,46.93,22.08,724,255,"[""Beauty""]",1,Direct,None,0.18,0.27,0.237,Low-CLV,51.85
CUST_00828,2025-11-06,2025-11-12,2,192.99,98.73,70,64,"[""Food & Beverage""]",1,Organic,None,1.73,0.564,0.144,Growth-Potential,326.17
CUST_00829,2025-01-18,2025-07-25,2,74.97,35.83,362,174,"[""Sports"", ""Fashion""]",2,Referral,None,0.1,0.27,0.191,Low-CLV,71.01
CUST_00830,2024-09-04,2025-04-25,1,23.93,24.65,498,265,"[""Toys""]",1,Organic,None,2.26,0.123,0.276,Low-CLV,23.55
CUST_00831,2025-07-11,2025-08-03,2,57.47,30.63,188,165,"[""Food & Beverage"", ""Sports""]",2,Meta Ads,Brand,50.64,0.098,0.18,Low-CLV,65.8
CUST_00832,2025-11-13,2025-11-13,4,289.46,66.32,63,63,"[""Electronics"", ""Fashion"", ""Toys"", ""Home & Garden""]",4,Organic,None,0.78,0.257,0.061,Growth-Potential,475.11
CUST_00833,2024-08-14,2025-11-12,6,455.49,79.52,519,64,"[""Home & Garden"", ""Books"", ""Beauty"", ""Sports"", ""Fashion""]",5,Email,None,4.53,0.577,0.052,Growth-Potential,601.5
CUST_00834,2025-10-04,2025-10-25,7,420.52,58.03,103,82,"[""Electronics""]",1,Direct,None,4.31,0.573,0.082,Growth-Potential,507.54
CUST_00835,2024-06-18,2026-01-08,7,1030.88,151.42,576,7,"[""Food & Beverage"", ""Beauty"", ""Home & Garden"", ""Fashion"", ""Books""]",5,Organic,None,4.01,0.906,0.024,High-CLV,2686.97
CUST_00836,2025-03-10,2026-01-09,9,984.06,110.01,311,6,"[""Fashion"", ""Books""]",2,Referral,None,4.55,0.553,0.074,High-CLV,3828.78
CUST_00837,2024-07-08,2025-12-21,6,702.0,106.6,556,25,"[""Home & Garden"", ""Beauty"", ""Electronics"", ""Toys"", ""Food & Beverage""]",5,Google Ads,Retargeting,69.39,0.671,0.037,High-CLV,2647.39
CUST_00838,2024-06-17,2025-09-21,1,24.45,23.81,577,116,"[""Food & Beverage""]",1,Meta Ads,Prospecting,55.1,0.187,0.235,Low-CLV,19.72
CUST_00839,2025-07-01,2025-12-28,3,179.74,64.19,198,18,"[""Sports"", ""Home & Garden"", ""Beauty""]",3,Email,None,4.7,0.301,0.101,Growth-Potential,358.93
CUST_00840,2024-02-17,2025-12-15,8,604.13,74.42,698,31,"[""Toys"", ""Beauty"", ""Electronics"", ""Home & Garden""]",4,Meta Ads,Prospecting,30.1,0.464,0.083,Growth-Potential,1061.75
CUST_00841,2024-10-09,2025-02-07,2,68.89,36.13,463,342,"[""Books""]",1,Organic,None,4.48,0.103,0.289,Low-CLV,78.85
CUST_00842,2025-02-01,2026-01-12,9,1903.97,223.3,348,3,"[""Electronics""]",1,Meta Ads,Prospecting,30.35,0.548,0.015,High-CLV,6612.5
CUST_00843,2025-05-01,2025-05-31,1,20.44,22.11,259,229,"[""Fashion""]",1,Email,None,7.75,0.188,0.274,Low-CLV,17.87
CUST_00844,2024-04-06,2026-01-02,18,3806.78,225.34,649,13,"[""Home & Garden"", ""Beauty"", ""Food & Beverage"", ""Sports""]",4,Direct,None,0.31,0.605,0.013,High-CLV,14199.35
CUST_00845,2025-07-24,2025-12-27,5,525.54,101.01,175,19,"[""Beauty"", ""Fashion"", ""Food & Beverage""]",3,Meta Ads,Prospecting,41.65,0.938,0.028,High-CLV,1718.83
CUST_00846,2025-01-03,2025-12-01,6,473.83,73.25,377,45,"[""Home & Garden"", ""Electronics"", ""Toys""]",3,Email,None,4.75,0.287,0.075,Growth-Potential,592.39
CUST_00847,2025-04-16,2025-12-30,6,512.33,83.91,274,16,"[""Fashion"", ""Sports"", ""Home & Garden""]",3,Organic,None,1.6,0.372,0.117,Growth-Potential,912.83
CUST_00848,2024-12-01,2025-10-23,8,522.43,69.91,410,84,"[""Food & Beverage"", ""Beauty"", ""Home & Garden"", ""Toys""]",4,Email,None,9.19,0.4,0.126,Growth-Potential,820.68
CUST_00849,2024-06-06,2025-11-21,3,364.68,118.43,588,55,"[""Home & Garden"", ""Fashion""]",2,Google Ads,Prospecting,29.2,0.354,0.145,Growth-Potential,610.6
CUST_00850,2025-06-08,2026-01-02,17,2739.3,147.69,221,13,"[""Food & Beverage"", ""Sports""]",2,Google Ads,Prospecting,41.64,0.622,0.024,High-CLV,9443.62
CUST_00851,2024-05-03,2025-10-13,1,43.67,42.75,622,94,"[""Beauty""]",1,Meta Ads,Brand,15.58,0.2,0.171,Low-CLV,42.21
CUST_00852,2025-10-03,2025-12-16,3,163.94,57.14,104,30,"[""Home & Garden"", ""Food & Beverage"", ""Sports""]",3,Email,None,2.5,0.324,0.112,Growth-Potential,324.0
CUST_00853,2024-12-01,2025-11-01,5,309.71,61.0,410,75,"[""Books"", ""Toys""]",2,Meta Ads,Prospecting,58.7,0.578,0.119,Growth-Potential,528.41
CUST_00854,2025-08-14,2025-11-01,6,530.3,82.13,154,75,"[""Books"", ""Electronics"", ""Sports"", ""Beauty"", ""Food & Beverage""]",5,Google Ads,Prospecting,64.55,0.525,0.075,Growth-Potential,892.01
CUST_00855,2024-10-24,2025-09-04,2,47.1,25.83,448,133,"[""Books""]",1,Meta Ads,Brand,42.93,0.117,0.139,Low-CLV,44.39
CUST_00856,2025-09-26,2025-10-24,8,575.02,69.84,111,83,"[""Fashion"", ""Home & Garden"", ""Books"", ""Electronics"", ""Food & Beverage""]",5,Referral,None,2.52,0.328,0.149,Growth-Potential,930.84
CUST_00857,2024-10-09,2025-12-05,5,307.14,67.82,463,41,"[""Fashion"", ""Home & Garden"", ""Beauty"", ""Food & Beverage""]",4,Email,None,5.06,0.527,0.051,Growth-Potential,478.32
CUST_00858,2024-10-24,2026-01-08,19,3633.11,205.04,448,7,"[""Electronics""]",1,Meta Ads,Prospecting,39.87,0.548,0.029,High-CLV,13571.39
CUST_00859,2025-04-04,2025-11-20,4,379.68,92.82,286,56,"[""Books"", ""Sports"", ""Toys""]",3,Direct,None,2.56,0.35,0.053,Growth-Potential,467.58
CUST_00860,2024-06-19,2025-12-18,7,319.28,43.74,575,28,"[""Books"", ""Electronics"", ""Beauty""]",3,Meta Ads,Retargeting,18.13,0.226,0.057,Growth-Potential,470.89
CUST_00861,2024-06-22,2025-10-22,2,182.66,92.28,572,85,"[""Beauty""]",1,Meta Ads,Retargeting,45.76,0.457,0.09,Growth-Potential,227.45
CUST_00862,2024-08-27,2025-12-21,25,7185.65,263.48,506,25,"[""Toys"", ""Food & Beverage"", ""Books""]",3,Meta Ads,Retargeting,15.87,0.601,0.013,High-CLV,24003.85
CUST_00863,2024-03-25,2025-12-26,5,204.27,43.38,661,20,"[""Fashion"", ""Sports"", ""Home & Garden""]",3,Google Ads,Prospecting,61.45,0.486,0.091,Growth-Potential,328.33
CUST_00864,2024-10-30,2025-11-27,3,230.92,78.73,442,49,"[""Sports"", ""Home & Garden"", ""Fashion""]",3,Direct,None,1.3,0.566,0.124,Growth-Potential,337.52
CUST_00865,2025-12-03,2025-12-29,14,1785.57,138.25,43,17,"[""Beauty"", ""Toys""]",2,Google Ads,Prospecting,57.36,0.7,0.078,High-CLV,5607.43
CUST_00866,2025-05-04,2025-10-20,3,91.26,30.02,256,87,"[""Beauty"", ""Sports""]",2,Organic,None,0.06,0.178,0.161,Low-CLV,73.88
CUST_00867,2024-12-16,2025-03-27,2,54.86,29.4,395,294,"[""Beauty"", ""Electronics""]",2,Google Ads,Brand,64.22,0.284,0.178,Low-CLV,57.41
CUST_00868,2024-01-16,2025-06-14,3,63.74,20.96,730,215,"[""Beauty"", ""Books""]",2,Meta Ads,Prospecting,34.04,0.003,0.155,Low-CLV,55.86
CUST_00869,2024-02-20,2025-09-16,1,26.5,26.73,695,121,"[""Fashion""]",1,Organic,None,3.72,0.196,0.159,Low-CLV,30.95
CUST_00870,2024-05-10,2025-12-20,2,233.66,108.45,615,26,"[""Sports"", ""Electronics""]",2,Email,None,5.84,0.573,0.067,Growth-Potential,411.78
CUST_00871,2024-02-23,2025-10-29,3,191.0,64.8,692,78,"[""Electronics"", ""Books"", ""Food & Beverage""]",3,Referral,None,4.38,0.359,0.088,Growth-Potential,375.8
CUST_00872,2024-10-20,2025-12-07,7,626.58,84.28,452,39,"[""Toys""]",1,Referral,None,3.51,0.521,0.052,Growth-Potential,1032.07
CUST_00873,2025-09-19,2025-11-14,7,859.64,121.72,118,62,"[""Home & Garden"", ""Food & Beverage"", ""Books"", ""Toys"", ""Beauty""]",5,Google Ads,Retargeting,40.09,0.219,0.086,Growth-Potential,1151.2
CUST_00874,2025-06-05,2025-10-23,4,377.65,95.72,224,84,"[""Books"", ""Home & Garden""]",2,Email,None,5.61,0.259,0.117,Growth-Potential,648.19
CUST_00875,2025-10-17,2025-12-13,7,357.71,49.78,90,33,"[""Home & Garden"", ""Toys"", ""Fashion"", ""Beauty"", ""Electronics""]",5,Email,None,9.05,0.217,0.101,Growth-Potential,664.9
CUST_00876,2025-08-01,2025-08-24,3,73.83,23.27,167,144,"[""Books"", ""Sports"", ""Beauty""]",3,Google Ads,Retargeting,60.97,0.031,0.101,Low-CLV,74.51
CUST_00877,2024-09-03,2025-11-03,4,489.28,113.36,499,73,"[""Food & Beverage""]",1,Meta Ads,Prospecting,18.25,0.475,0.149,Growth-Potential,643.64
CUST_00878,2025-10-30,2025-10-30,1,36.85,40.66,77,77,"[""Fashion""]",1,Meta Ads,Prospecting,57.8,0.091,0.142,Low-CLV,33.22
CUST_00879,2025-01-01,2025-11-12,4,323.67,82.09,379,64,"[""Food & Beverage""]",1,Google Ads,Retargeting,45.0,0.204,0.11,Growth-Potential,641.39
CUST_00880,2025-07-20,2025-12-19,4,423.14,103.3,179,27,"[""Electronics"", ""Beauty"", ""Food & Beverage"", ""Toys""]",4,Google Ads,Brand,24.34,0.544,0.088,Growth-Potential,764.72
CUST_00881,2024-04-21,2025-11-03,2,97.26,51.28,634,73,"[""Books""]",1,Referral,None,3.89,0.49,0.122,Growth-Potential,140.82
CUST_00882,2025-09-14,2025-11-02,1,43.58,43.56,123,74,"[""Electronics""]",1,Google Ads,Brand,25.88,0.028,0.237,Low-CLV,39.28
CUST_00883,2024-11-08,2025-11-19,3,264.4,94.67,433,57,"[""Food & Beverage""]",1,Direct,None,0.03,0.317,0.066,Growth-Potential,420.13
CUST_00884,2024-11-20,2025-12-08,8,716.5,86.4,421,38,"[""Food & Beverage"", ""Toys""]",2,Direct,None,4.56,0.271,0.088,Growth-Potential,1261.49
CUST_00885,2024-02-09,2025-12-31,9,907.54,96.98,706,15,"[""Fashion"", ""Beauty"", ""Toys""]",3,Meta Ads,Brand,34.63,0.94,0.052,High-CLV,1875.95
CUST_00886,2025-01-16,2025-11-01,2,86.02,45.34,364,75,"[""Fashion""]",1,Organic,None,0.43,0.305,0.145,Growth-Potential,104.88
CUST_00887,2024-10-11,2025-12-30,11,2100.75,185.19,461,16,"[""Electronics"", ""Fashion"", ""Toys"", ""Books"", ""Home & Garden""]",5,Google Ads,Prospecting,55.07,0.948,0.036,High-CLV,4761.2
CUST_00888,2024-10-14,2025-12-27,6,865.04,133.98,458,19,"[""Beauty"", ""Fashion"", ""Books"", ""Food & Beverage""]",4,Meta Ads,Prospecting,24.64,0.505,0.047,High-CLV,2557.53
CUST_00889,2024-06-13,2025-12-24,22,4385.15,214.54,581,22,"[""Fashion"", ""Sports"", ""Food & Beverage"", ""Books""]",4,Direct,None,2.07,0.744,0.066,High-CLV,14268.76
CUST_00890,2024-02-28,2025-11-20,3,267.38,86.17,687,56,"[""Food & Beverage"", ""Sports""]",2,Organic,None,1.12,0.363,0.125,Growth-Potential,499.76
CUST_00891,2025-11-07,2025-11-07,2,88.78,46.36,69,69,"[""Electronics"", ""Beauty""]",2,Direct,None,0.42,0.237,0.278,Low-CLV,73.38
CUST_00892,2024-10-29,2025-03-24,1,61.94,57.17,443,297,"[""Sports""]",1,Meta Ads,Brand,36.15,0.012,0.155,Low-CLV,70.74
CUST_00893,2025-12-14,2025-12-14,8,795.89,108.35,32,32,"[""Fashion"", ""Home & Garden"", ""Books"", ""Toys"", ""Sports""]",5,Google Ads,Retargeting,49.72,0.475,0.12,Growth-Potential,1512.03
CUST_00894,2024-11-24,2025-12-07,4,445.46,113.37,417,39,"[""Home & Garden"", ""Toys""]",2,Meta Ads,Retargeting,28.28,0.426,0.085,Growth-Potential,808.92
CUST_00895,2025-05-03,2025-10-18,4,352.51,84.34,257,89,"[""Beauty"", ""Sports""]",2,Organic,None,4.15,0.421,0.07,Growth-Potential,645.78
CUST_00896,2024-10-19,2025-12-16,25,5181.99,214.07,453,30,"[""Fashion"", ""Beauty"", ""Sports""]",3,Meta Ads,Prospecting,15.15,0.669,0.037,High-CLV,20560.76
CUST_00897,2025-09-04,2025-12-19,13,3054.78,238.78,133,27,"[""Fashion"", ""Beauty"", ""Toys"", ""Books""]",4,Meta Ads,Retargeting,21.29,0.705,0.079,High-CLV,8022.72
CUST_00898,2025-07-17,2026-01-06,6,630.58,96.85,182,9,"[""Electronics"", ""Books""]",2,Email,None,2.08,0.532,0.018,High-CLV,1975.69
CUST_00899,2024-08-28,2025-10-19,6,665.48,114.26,505,88,"[""Books"", ""Toys"", ""Fashion"", ""Food & Beverage"", ""Beauty""]",5,Meta Ads,Prospecting,42.73,0.314,0.074,Growth-Potential,906.73
CUST_00900,2025-05-27,2025-09-14,1,37.78,38.5,233,123,"[""Home & Garden""]",1,Meta Ads,Brand,27.58,0.184,0.295,Low-CLV,44.09
